2024-03-18 20:19:11.845 | INFO | train_model:125 | Creating dataloaders
2024-03-18 20:19:11.846 | INFO | train_model:151 | Splitting training data into a 80%-20% train/val split
2024-03-18 20:19:11.946 | INFO | train_model:279 | Starting pre_training
2024-03-18 20:19:15.741 | INFO | trainer:219 | Epoch: 8 | Validation loss: 3.32e-05
2024-03-18 20:19:15.745 | INFO | trainer:203 | Epoch: 8 | Training loss: 2.42e-05
2024-03-18 20:19:16.070 | INFO | trainer:219 | Epoch: 9 | Validation loss: 3.17e-05
2024-03-18 20:19:16.074 | INFO | trainer:203 | Epoch: 9 | Training loss: 2.33e-05
2024-03-18 20:19:16.352 | INFO | train_model:279 | Starting training
2024-03-18 20:19:16.426 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00786
2024-03-18 20:19:16.655 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00723
2024-03-18 20:19:16.660 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.00438
2024-03-18 20:19:16.952 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.00689
2024-03-18 20:19:16.959 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00392
2024-03-18 20:19:17.208 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00631
2024-03-18 20:19:17.212 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.00371
2024-03-18 20:19:17.474 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00629
2024-03-18 20:19:17.482 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.00374
2024-03-18 20:19:17.754 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.00652
2024-03-18 20:19:17.760 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00368
2024-03-18 20:19:18.018 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.00645
2024-03-18 20:19:18.023 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00376
2024-03-18 20:19:18.326 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00628
2024-03-18 20:19:18.330 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00361
2024-03-18 20:19:18.565 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00624
2024-03-18 20:19:18.569 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00363
2024-03-18 20:19:18.854 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00617
2024-03-18 20:19:18.858 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00353
2024-03-18 20:19:19.099 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00624
2024-03-18 20:19:19.104 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00355
2024-03-18 20:19:19.356 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00624
2024-03-18 20:19:19.362 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00351
2024-03-18 20:19:19.638 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00618
2024-03-18 20:19:19.642 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00353
2024-03-18 20:19:19.872 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00606
2024-03-18 20:19:19.877 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00352
2024-03-18 20:19:20.194 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00605
2024-03-18 20:19:20.204 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.0035
2024-03-18 20:19:20.444 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.0061
2024-03-18 20:19:20.448 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00342
2024-03-18 20:19:20.694 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00611
2024-03-18 20:19:20.700 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00335
2024-03-18 20:19:20.956 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.0061
2024-03-18 20:19:20.961 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00344
2024-03-18 20:19:21.183 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00607
2024-03-18 20:19:21.187 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00348
2024-03-18 20:19:21.523 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00606
2024-03-18 20:19:21.527 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00342
2024-03-18 20:19:21.745 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00605
2024-03-18 20:19:21.751 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00336
2024-03-18 20:19:22.046 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00605
2024-03-18 20:19:22.054 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.0034
2024-03-18 20:19:22.227 | INFO | train_model:378 | Starting stochastic weight averaging
2024-03-18 20:19:22.301 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00605
2024-03-18 20:19:22.532 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00779
2024-03-18 20:19:22.537 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.00562
2024-03-18 20:19:22.897 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.00694
2024-03-18 20:19:22.905 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00427
2024-03-18 20:19:23.152 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00695
2024-03-18 20:19:23.156 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.00411
2024-03-18 20:19:23.468 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.0064
2024-03-18 20:19:23.476 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.00392
2024-03-18 20:19:23.746 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.00654
2024-03-18 20:19:23.750 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00377
2024-03-18 20:19:24.032 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.00646
2024-03-18 20:19:24.039 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00378
2024-03-18 20:19:24.345 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00652
2024-03-18 20:19:24.349 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00383
2024-03-18 20:19:24.661 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00632
2024-03-18 20:19:24.669 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00386
2024-03-18 20:19:24.956 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00651
2024-03-18 20:19:24.960 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00378
2024-03-18 20:19:25.255 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00598
2024-03-18 20:19:25.263 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00361
2024-03-18 20:19:25.564 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00615
2024-03-18 20:19:25.568 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00344
2024-03-18 20:19:25.847 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.0066
2024-03-18 20:19:25.851 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00333
2024-03-18 20:19:26.151 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00621
2024-03-18 20:19:26.155 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00316
2024-03-18 20:19:26.443 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00586
2024-03-18 20:19:26.451 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00325
2024-03-18 20:19:26.751 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00572
2024-03-18 20:19:26.755 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00326
2024-03-18 20:19:27.065 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00683
2024-03-18 20:19:27.072 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00298
2024-03-18 20:19:27.364 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00579
2024-03-18 20:19:27.368 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00285
2024-03-18 20:19:27.635 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00617
2024-03-18 20:19:27.644 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00304
2024-03-18 20:19:27.941 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00561
2024-03-18 20:19:27.945 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00304
2024-03-18 20:19:28.212 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00634
2024-03-18 20:19:28.218 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00279
2024-03-18 20:19:28.471 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.0061
2024-03-18 20:19:28.475 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00295
2024-03-18 20:19:28.710 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.00689
2024-03-18 20:19:28.714 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.00302
2024-03-18 20:19:28.954 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00602
2024-03-18 20:19:28.959 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.003
2024-03-18 20:19:29.185 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.00685
2024-03-18 20:19:29.189 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.00268
2024-03-18 20:19:29.413 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00625
2024-03-18 20:19:29.417 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00275
2024-03-18 20:19:29.643 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00641
2024-03-18 20:19:29.647 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.00261
2024-03-18 20:19:29.885 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.00614
2024-03-18 20:19:29.889 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00285
2024-03-18 20:19:30.125 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00569
2024-03-18 20:19:30.129 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.003
2024-03-18 20:19:30.371 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00669
2024-03-18 20:19:30.375 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00296
2024-03-18 20:19:30.606 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00546
2024-03-18 20:19:30.610 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00283
2024-03-18 20:19:30.853 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.0068
2024-03-18 20:19:30.858 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.0027
2024-03-18 20:19:31.095 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.0083
2024-03-18 20:19:31.099 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.0028
2024-03-18 20:19:31.334 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.0068
2024-03-18 20:19:31.338 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00327
2024-03-18 20:19:31.563 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00582
2024-03-18 20:19:31.567 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00308
2024-03-18 20:19:31.798 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00635
2024-03-18 20:19:31.803 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00297
2024-03-18 20:19:32.040 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00575
2024-03-18 20:19:32.044 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00275
2024-03-18 20:19:32.324 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00617
2024-03-18 20:19:32.329 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00279
2024-03-18 20:19:32.640 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.0062
2024-03-18 20:19:32.646 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00263
2024-03-18 20:19:32.908 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00556
2024-03-18 20:19:32.912 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.00286
2024-03-18 20:19:33.202 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00586
2024-03-18 20:19:33.213 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00282
2024-03-18 20:19:33.613 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00626
2024-03-18 20:19:33.618 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.00257
2024-03-18 20:19:33.974 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00645
2024-03-18 20:19:33.978 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00248
2024-03-18 20:19:34.310 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00575
2024-03-18 20:19:34.314 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00229
2024-03-18 20:19:34.571 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00589
2024-03-18 20:19:34.576 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00243
2024-03-18 20:19:34.849 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00631
2024-03-18 20:19:34.853 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.0025
2024-03-18 20:19:35.207 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.0058
2024-03-18 20:19:35.212 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.00263
2024-03-18 20:19:35.550 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00691
2024-03-18 20:19:35.555 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00252
2024-03-18 20:19:35.884 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00655
2024-03-18 20:19:35.888 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.00249
2024-03-18 20:19:36.160 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.00566
2024-03-18 20:19:36.164 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.00251
