2024-03-18 20:18:46.086 | INFO | train_model:125 | Creating dataloaders
2024-03-18 20:18:46.086 | INFO | train_model:151 | Splitting training data into a 80%-20% train/val split
2024-03-18 20:18:46.241 | INFO | train_model:279 | Starting pre_training
2024-03-18 20:19:00.340 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00332
2024-03-18 20:19:00.664 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00574
2024-03-18 20:19:00.672 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00323
2024-03-18 20:19:00.922 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00638
2024-03-18 20:19:00.927 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00318
2024-03-18 20:19:01.372 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00671
2024-03-18 20:19:01.380 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00332
2024-03-18 20:19:01.625 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00572
2024-03-18 20:19:01.630 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00341
2024-03-18 20:19:01.993 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00564
2024-03-18 20:19:02.002 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00344
2024-03-18 20:19:02.291 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00522
2024-03-18 20:19:02.297 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00315
2024-03-18 20:19:02.615 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00598
2024-03-18 20:19:02.622 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00297
2024-03-18 20:19:02.945 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.00564
2024-03-18 20:19:02.950 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.00346
2024-03-18 20:19:03.287 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00587
2024-03-18 20:19:03.295 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.00317
2024-03-18 20:19:03.571 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.00617
2024-03-18 20:19:03.576 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.00333
2024-03-18 20:19:03.919 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00611
2024-03-18 20:19:03.926 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00317
2024-03-18 20:19:04.234 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00664
2024-03-18 20:19:04.239 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.00328
2024-03-18 20:19:04.549 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.0056
2024-03-18 20:19:04.558 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00325
2024-03-18 20:19:04.870 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00568
2024-03-18 20:19:04.874 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00305
2024-03-18 20:19:05.240 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00619
2024-03-18 20:19:05.248 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00301
2024-03-18 20:19:05.517 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00516
2024-03-18 20:19:05.522 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00324
2024-03-18 20:19:05.857 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00524
2024-03-18 20:19:05.865 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00278
2024-03-18 20:19:06.139 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00541
2024-03-18 20:19:06.143 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00264
2024-03-18 20:19:06.438 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00491
2024-03-18 20:19:06.446 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00241
2024-03-18 20:19:06.735 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00517
2024-03-18 20:19:06.739 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00226
2024-03-18 20:19:07.047 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00519
2024-03-18 20:19:07.055 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00262
2024-03-18 20:19:07.331 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00534
2024-03-18 20:19:07.335 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00233
2024-03-18 20:19:07.650 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00542
2024-03-18 20:19:07.657 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00223
2024-03-18 20:19:07.954 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00608
2024-03-18 20:19:07.958 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00237
2024-03-18 20:19:08.275 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00511
2024-03-18 20:19:08.283 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.0024
2024-03-18 20:19:08.589 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00538
2024-03-18 20:19:08.596 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00267
2024-03-18 20:19:08.926 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00625
2024-03-18 20:19:08.933 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.0026
2024-03-18 20:19:09.210 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00537
2024-03-18 20:19:09.214 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00275
2024-03-18 20:19:09.514 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00535
2024-03-18 20:19:09.522 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00243
2024-03-18 20:19:09.834 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00579
2024-03-18 20:19:09.839 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00246
2024-03-18 20:19:10.202 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00515
2024-03-18 20:19:10.208 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.00244
2024-03-18 20:19:10.494 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.00491
2024-03-18 20:19:10.498 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.00212
2024-03-18 20:19:10.830 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00583
2024-03-18 20:19:10.837 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00208
2024-03-18 20:19:11.128 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00466
2024-03-18 20:19:11.132 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.00212
2024-03-18 20:19:11.479 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.0049
2024-03-18 20:19:11.487 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.00254
