2024-03-18 13:59:57.859 | INFO | train_model:125 | Creating dataloaders
2024-03-18 13:59:57.864 | INFO | train_model:151 | Splitting training data into a 90%-10% train/val split
2024-03-18 13:59:57.962 | INFO | train_model:279 | Starting training
2024-03-18 14:00:56.501 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.0029
2024-03-18 14:00:58.212 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.0029
2024-03-18 14:00:58.215 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00285
2024-03-18 14:00:59.912 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00284
2024-03-18 14:00:59.916 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00286
2024-03-18 14:01:02.022 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00303
2024-03-18 14:01:02.026 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00282
2024-03-18 14:01:04.303 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00299
2024-03-18 14:01:04.306 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00283
2024-03-18 14:01:06.615 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00285
2024-03-18 14:01:06.619 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00285
2024-03-18 14:01:08.991 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00295
2024-03-18 14:01:08.994 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00286
2024-03-18 14:01:11.393 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00292
2024-03-18 14:01:11.397 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00281
2024-03-18 14:01:13.740 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00289
2024-03-18 14:01:13.744 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.0028
2024-03-18 14:01:16.086 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00288
2024-03-18 14:01:16.090 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00281
2024-03-18 14:01:18.491 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00286
2024-03-18 14:01:18.494 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.0028
2024-03-18 14:01:20.834 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00282
2024-03-18 14:01:20.838 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00279
2024-03-18 14:01:22.812 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00281
2024-03-18 14:01:22.816 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.00277
2024-03-18 14:01:24.532 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00298
2024-03-18 14:01:24.536 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00275
2024-03-18 14:01:26.305 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00295
2024-03-18 14:01:26.309 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.00279
2024-03-18 14:01:28.615 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00284
2024-03-18 14:01:28.619 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00276
2024-03-18 14:01:31.027 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00287
2024-03-18 14:01:31.033 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00274
2024-03-18 14:01:33.305 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00288
2024-03-18 14:01:33.309 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00275
2024-03-18 14:01:35.866 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00279
2024-03-18 14:01:35.870 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.00274
2024-03-18 14:01:38.070 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.00287
2024-03-18 14:01:38.074 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.00271
2024-03-18 14:01:40.594 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00281
2024-03-18 14:01:40.598 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00273
2024-03-18 14:01:42.983 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00277
2024-03-18 14:01:42.990 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.00271
2024-03-18 14:01:45.230 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.00293
2024-03-18 14:01:45.234 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.00274
2024-03-18 14:01:47.744 | INFO | trainer:219 | Epoch: 49 | Validation loss: 0.0028
2024-03-18 14:01:47.749 | INFO | trainer:203 | Epoch: 49 | Training loss: 0.00269
2024-03-18 14:01:50.201 | INFO | trainer:219 | Epoch: 50 | Validation loss: 0.00293
2024-03-18 14:01:50.205 | INFO | trainer:203 | Epoch: 50 | Training loss: 0.00271
2024-03-18 14:01:52.447 | INFO | trainer:219 | Epoch: 51 | Validation loss: 0.00287
2024-03-18 14:01:52.451 | INFO | trainer:203 | Epoch: 51 | Training loss: 0.00272
2024-03-18 14:01:54.914 | INFO | trainer:219 | Epoch: 52 | Validation loss: 0.00287
2024-03-18 14:01:54.919 | INFO | trainer:203 | Epoch: 52 | Training loss: 0.00268
2024-03-18 14:01:57.099 | INFO | trainer:219 | Epoch: 53 | Validation loss: 0.00276
2024-03-18 14:01:57.103 | INFO | trainer:203 | Epoch: 53 | Training loss: 0.00268
2024-03-18 14:01:59.653 | INFO | trainer:219 | Epoch: 54 | Validation loss: 0.00284
2024-03-18 14:01:59.657 | INFO | trainer:203 | Epoch: 54 | Training loss: 0.0027
2024-03-18 14:02:01.859 | INFO | trainer:219 | Epoch: 55 | Validation loss: 0.00276
2024-03-18 14:02:01.862 | INFO | trainer:203 | Epoch: 55 | Training loss: 0.00267
2024-03-18 14:02:04.391 | INFO | trainer:219 | Epoch: 56 | Validation loss: 0.00277
2024-03-18 14:02:04.395 | INFO | trainer:203 | Epoch: 56 | Training loss: 0.00267
2024-03-18 14:02:06.952 | INFO | trainer:219 | Epoch: 57 | Validation loss: 0.00276
2024-03-18 14:02:06.956 | INFO | trainer:203 | Epoch: 57 | Training loss: 0.00265
2024-03-18 14:02:09.467 | INFO | trainer:219 | Epoch: 58 | Validation loss: 0.00278
2024-03-18 14:02:09.475 | INFO | trainer:203 | Epoch: 58 | Training loss: 0.00266
2024-03-18 14:02:11.753 | INFO | trainer:219 | Epoch: 59 | Validation loss: 0.00277
2024-03-18 14:02:11.758 | INFO | trainer:203 | Epoch: 59 | Training loss: 0.00263
2024-03-18 14:02:14.182 | INFO | trainer:219 | Epoch: 60 | Validation loss: 0.00279
2024-03-18 14:02:14.186 | INFO | trainer:203 | Epoch: 60 | Training loss: 0.00264
2024-03-18 14:02:16.463 | INFO | trainer:219 | Epoch: 61 | Validation loss: 0.00281
2024-03-18 14:02:16.467 | INFO | trainer:203 | Epoch: 61 | Training loss: 0.00263
2024-03-18 14:02:19.005 | INFO | trainer:219 | Epoch: 62 | Validation loss: 0.00278
2024-03-18 14:02:19.008 | INFO | trainer:203 | Epoch: 62 | Training loss: 0.00265
2024-03-18 14:02:21.386 | INFO | trainer:219 | Epoch: 63 | Validation loss: 0.00282
2024-03-18 14:02:21.394 | INFO | trainer:203 | Epoch: 63 | Training loss: 0.00262
2024-03-18 14:02:23.685 | INFO | trainer:219 | Epoch: 64 | Validation loss: 0.00284
2024-03-18 14:02:23.690 | INFO | trainer:203 | Epoch: 64 | Training loss: 0.00263
2024-03-18 14:02:26.376 | INFO | trainer:219 | Epoch: 65 | Validation loss: 0.00288
2024-03-18 14:02:26.379 | INFO | trainer:203 | Epoch: 65 | Training loss: 0.0026
2024-03-18 14:02:28.974 | INFO | trainer:219 | Epoch: 66 | Validation loss: 0.00278
2024-03-18 14:02:28.978 | INFO | trainer:203 | Epoch: 66 | Training loss: 0.00262
2024-03-18 14:02:31.163 | INFO | trainer:219 | Epoch: 67 | Validation loss: 0.00283
2024-03-18 14:02:31.168 | INFO | trainer:203 | Epoch: 67 | Training loss: 0.00262
2024-03-18 14:02:33.601 | INFO | trainer:219 | Epoch: 68 | Validation loss: 0.00287
2024-03-18 14:02:33.605 | INFO | trainer:203 | Epoch: 68 | Training loss: 0.00259
2024-03-18 14:02:36.301 | INFO | trainer:219 | Epoch: 69 | Validation loss: 0.00279
2024-03-18 14:02:36.305 | INFO | trainer:203 | Epoch: 69 | Training loss: 0.00258
2024-03-18 14:02:38.917 | INFO | trainer:219 | Epoch: 70 | Validation loss: 0.00277
2024-03-18 14:02:38.921 | INFO | trainer:203 | Epoch: 70 | Training loss: 0.0026
2024-03-18 14:02:41.169 | INFO | trainer:219 | Epoch: 71 | Validation loss: 0.00275
2024-03-18 14:02:41.173 | INFO | trainer:203 | Epoch: 71 | Training loss: 0.00258
2024-03-18 14:02:43.598 | INFO | trainer:219 | Epoch: 72 | Validation loss: 0.00277
2024-03-18 14:02:43.602 | INFO | trainer:203 | Epoch: 72 | Training loss: 0.0026
2024-03-18 14:02:45.845 | INFO | trainer:219 | Epoch: 73 | Validation loss: 0.00284
2024-03-18 14:02:45.851 | INFO | trainer:203 | Epoch: 73 | Training loss: 0.00259
2024-03-18 14:02:48.386 | INFO | trainer:219 | Epoch: 74 | Validation loss: 0.00276
2024-03-18 14:02:48.391 | INFO | trainer:203 | Epoch: 74 | Training loss: 0.00259
2024-03-18 14:02:50.988 | INFO | trainer:219 | Epoch: 75 | Validation loss: 0.0028
2024-03-18 14:02:50.992 | INFO | trainer:203 | Epoch: 75 | Training loss: 0.00256
2024-03-18 14:02:53.143 | INFO | trainer:219 | Epoch: 76 | Validation loss: 0.00279
2024-03-18 14:02:53.149 | INFO | trainer:203 | Epoch: 76 | Training loss: 0.00259
2024-03-18 14:02:55.650 | INFO | trainer:219 | Epoch: 77 | Validation loss: 0.00286
2024-03-18 14:02:55.654 | INFO | trainer:203 | Epoch: 77 | Training loss: 0.00256
2024-03-18 14:02:58.237 | INFO | trainer:219 | Epoch: 78 | Validation loss: 0.00285
2024-03-18 14:02:58.244 | INFO | trainer:203 | Epoch: 78 | Training loss: 0.00253
2024-03-18 14:03:00.397 | INFO | trainer:219 | Epoch: 79 | Validation loss: 0.00273
2024-03-18 14:03:00.401 | INFO | trainer:203 | Epoch: 79 | Training loss: 0.00256
2024-03-18 14:03:02.879 | INFO | trainer:219 | Epoch: 80 | Validation loss: 0.00287
2024-03-18 14:03:02.883 | INFO | trainer:203 | Epoch: 80 | Training loss: 0.00255
2024-03-18 14:03:05.519 | INFO | trainer:219 | Epoch: 81 | Validation loss: 0.00279
2024-03-18 14:03:05.522 | INFO | trainer:203 | Epoch: 81 | Training loss: 0.00257
2024-03-18 14:03:07.885 | INFO | trainer:219 | Epoch: 82 | Validation loss: 0.00285
2024-03-18 14:03:07.889 | INFO | trainer:203 | Epoch: 82 | Training loss: 0.00255
2024-03-18 14:03:10.268 | INFO | trainer:219 | Epoch: 83 | Validation loss: 0.00281
2024-03-18 14:03:10.272 | INFO | trainer:203 | Epoch: 83 | Training loss: 0.00257
2024-03-18 14:03:12.870 | INFO | trainer:219 | Epoch: 84 | Validation loss: 0.00274
2024-03-18 14:03:12.873 | INFO | trainer:203 | Epoch: 84 | Training loss: 0.00255
2024-03-18 14:03:15.029 | INFO | trainer:219 | Epoch: 85 | Validation loss: 0.00286
2024-03-18 14:03:15.034 | INFO | trainer:203 | Epoch: 85 | Training loss: 0.0025
2024-03-18 14:03:17.591 | INFO | trainer:219 | Epoch: 86 | Validation loss: 0.00281
2024-03-18 14:03:17.595 | INFO | trainer:203 | Epoch: 86 | Training loss: 0.00251
2024-03-18 14:03:19.579 | INFO | trainer:219 | Epoch: 87 | Validation loss: 0.00287
2024-03-18 14:03:19.583 | INFO | trainer:203 | Epoch: 87 | Training loss: 0.00252
2024-03-18 14:03:21.292 | INFO | trainer:219 | Epoch: 88 | Validation loss: 0.00285
2024-03-18 14:03:21.296 | INFO | trainer:203 | Epoch: 88 | Training loss: 0.00251
2024-03-18 14:03:23.094 | INFO | trainer:219 | Epoch: 89 | Validation loss: 0.0028
2024-03-18 14:03:23.098 | INFO | trainer:203 | Epoch: 89 | Training loss: 0.00254
2024-03-18 14:03:25.195 | INFO | trainer:219 | Epoch: 90 | Validation loss: 0.00287
2024-03-18 14:03:25.199 | INFO | trainer:203 | Epoch: 90 | Training loss: 0.00254
2024-03-18 14:03:27.556 | INFO | trainer:219 | Epoch: 91 | Validation loss: 0.00296
2024-03-18 14:03:27.559 | INFO | trainer:203 | Epoch: 91 | Training loss: 0.0025
2024-03-18 14:03:29.819 | INFO | trainer:219 | Epoch: 92 | Validation loss: 0.00296
2024-03-18 14:03:29.824 | INFO | trainer:203 | Epoch: 92 | Training loss: 0.00249
2024-03-18 14:03:32.113 | INFO | trainer:219 | Epoch: 93 | Validation loss: 0.00283
2024-03-18 14:03:32.118 | INFO | trainer:203 | Epoch: 93 | Training loss: 0.0025
2024-03-18 14:03:34.437 | INFO | trainer:219 | Epoch: 94 | Validation loss: 0.00278
2024-03-18 14:03:34.441 | INFO | trainer:203 | Epoch: 94 | Training loss: 0.00251
2024-03-18 14:03:36.793 | INFO | trainer:219 | Epoch: 95 | Validation loss: 0.00284
2024-03-18 14:03:36.798 | INFO | trainer:203 | Epoch: 95 | Training loss: 0.00251
2024-03-18 14:03:39.076 | INFO | trainer:219 | Epoch: 96 | Validation loss: 0.00287
2024-03-18 14:03:39.079 | INFO | trainer:203 | Epoch: 96 | Training loss: 0.00249
2024-03-18 14:03:41.387 | INFO | trainer:219 | Epoch: 97 | Validation loss: 0.00292
2024-03-18 14:03:41.390 | INFO | trainer:203 | Epoch: 97 | Training loss: 0.0025
2024-03-18 14:03:43.702 | INFO | trainer:219 | Epoch: 98 | Validation loss: 0.00285
2024-03-18 14:03:43.706 | INFO | trainer:203 | Epoch: 98 | Training loss: 0.00249
2024-03-18 14:03:45.971 | INFO | trainer:219 | Epoch: 99 | Validation loss: 0.00281
2024-03-18 14:03:45.976 | INFO | trainer:203 | Epoch: 99 | Training loss: 0.00245
