2024-03-18 20:20:31.153 | INFO | train_model:125 | Creating dataloaders
2024-03-18 20:20:31.154 | INFO | train_model:151 | Splitting training data into a 80%-20% train/val split
2024-03-18 20:20:31.266 | INFO | train_model:279 | Starting pre_training
2024-03-18 20:20:44.790 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00374
2024-03-18 20:20:45.066 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00669
2024-03-18 20:20:45.073 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00352
2024-03-18 20:20:45.485 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00635
2024-03-18 20:20:45.491 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00334
2024-03-18 20:20:45.798 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00739
2024-03-18 20:20:45.802 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00313
2024-03-18 20:20:46.104 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00677
2024-03-18 20:20:46.112 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00328
2024-03-18 20:20:46.495 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00616
2024-03-18 20:20:46.499 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00308
2024-03-18 20:20:46.765 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00608
2024-03-18 20:20:46.769 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00298
2024-03-18 20:20:47.091 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00708
2024-03-18 20:20:47.099 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00289
2024-03-18 20:20:47.486 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00651
2024-03-18 20:20:47.491 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.0028
2024-03-18 20:20:47.747 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.0068
2024-03-18 20:20:47.751 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00283
2024-03-18 20:20:48.101 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00692
2024-03-18 20:20:48.106 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00293
2024-03-18 20:20:48.482 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00565
2024-03-18 20:20:48.486 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00307
2024-03-18 20:20:48.752 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00672
2024-03-18 20:20:48.758 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00259
2024-03-18 20:20:49.159 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00613
2024-03-18 20:20:49.170 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.0027
2024-03-18 20:20:49.477 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00662
2024-03-18 20:20:49.482 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00282
2024-03-18 20:20:49.741 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.00548
2024-03-18 20:20:49.749 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.00283
2024-03-18 20:20:50.168 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00543
2024-03-18 20:20:50.172 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.00248
2024-03-18 20:20:50.451 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.00863
2024-03-18 20:20:50.455 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.00265
2024-03-18 20:20:50.761 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00593
2024-03-18 20:20:50.765 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00249
2024-03-18 20:20:51.161 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.0072
2024-03-18 20:20:51.166 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.00229
2024-03-18 20:20:51.428 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.00782
2024-03-18 20:20:51.432 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00203
2024-03-18 20:20:51.764 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00682
2024-03-18 20:20:51.772 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00204
2024-03-18 20:20:52.142 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00628
2024-03-18 20:20:52.146 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00205
2024-03-18 20:20:52.420 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00685
2024-03-18 20:20:52.424 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00203
2024-03-18 20:20:52.780 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00594
2024-03-18 20:20:52.788 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00207
2024-03-18 20:20:53.114 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00713
2024-03-18 20:20:53.119 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00195
2024-03-18 20:20:53.414 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00651
2024-03-18 20:20:53.419 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00205
2024-03-18 20:20:53.834 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00624
2024-03-18 20:20:53.843 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00183
2024-03-18 20:20:54.118 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00657
2024-03-18 20:20:54.122 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00176
2024-03-18 20:20:54.414 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00607
2024-03-18 20:20:54.418 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00209
2024-03-18 20:20:54.811 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00567
2024-03-18 20:20:54.815 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00213
2024-03-18 20:20:55.070 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00614
2024-03-18 20:20:55.074 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00193
2024-03-18 20:20:55.432 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00668
2024-03-18 20:20:55.439 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.00165
2024-03-18 20:20:55.800 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00591
2024-03-18 20:20:55.806 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00182
2024-03-18 20:20:56.072 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.0059
2024-03-18 20:20:56.078 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.00161
2024-03-18 20:20:56.467 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00634
2024-03-18 20:20:56.472 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00158
2024-03-18 20:20:56.766 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00659
2024-03-18 20:20:56.770 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00164
2024-03-18 20:20:57.034 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00708
2024-03-18 20:20:57.043 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00156
2024-03-18 20:20:57.426 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00752
2024-03-18 20:20:57.431 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.00138
2024-03-18 20:20:57.686 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.00551
2024-03-18 20:20:57.690 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.00169
2024-03-18 20:20:57.990 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00705
2024-03-18 20:20:57.998 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00192
2024-03-18 20:20:58.372 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00583
2024-03-18 20:20:58.376 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.0021
2024-03-18 20:20:58.623 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.00561
2024-03-18 20:20:58.627 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.00184
2024-03-18 20:20:58.917 | INFO | cross_validate:170 | Found CV mean accuracy of 0.8331
