2024-03-18 14:33:12.306 | INFO | train_model:125 | Creating dataloaders
2024-03-18 14:33:12.309 | INFO | train_model:151 | Splitting training data into a 90%-10% train/val split
2024-03-18 14:33:12.460 | INFO | train_model:279 | Starting training
2024-03-18 14:33:41.459 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00306
2024-03-18 14:33:41.462 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.00287
2024-03-18 14:33:42.546 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.00296
2024-03-18 14:33:42.550 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00289
2024-03-18 14:33:43.678 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00295
2024-03-18 14:33:43.681 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00289
2024-03-18 14:33:44.779 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00298
2024-03-18 14:33:44.782 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00285
2024-03-18 14:33:45.807 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.0031
2024-03-18 14:33:45.810 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00285
2024-03-18 14:33:46.928 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00315
2024-03-18 14:33:46.932 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00285
2024-03-18 14:33:47.856 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00302
2024-03-18 14:33:47.860 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00284
2024-03-18 14:33:48.819 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00303
2024-03-18 14:33:48.823 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00281
2024-03-18 14:33:49.704 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00305
2024-03-18 14:33:49.708 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00283
2024-03-18 14:33:50.650 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00294
2024-03-18 14:33:50.654 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00281
2024-03-18 14:33:51.613 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00297
2024-03-18 14:33:51.617 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00279
2024-03-18 14:33:52.553 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00319
2024-03-18 14:33:52.559 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00279
2024-03-18 14:33:53.867 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00307
2024-03-18 14:33:53.871 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.0028
2024-03-18 14:33:54.992 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00301
2024-03-18 14:33:54.996 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.0028
2024-03-18 14:33:56.439 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00295
2024-03-18 14:33:56.443 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00279
2024-03-18 14:33:57.667 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00299
2024-03-18 14:33:57.671 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.00276
2024-03-18 14:33:59.214 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00325
2024-03-18 14:33:59.217 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00279
2024-03-18 14:34:00.380 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00311
2024-03-18 14:34:00.383 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00277
2024-03-18 14:34:01.778 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00298
2024-03-18 14:34:01.782 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00274
2024-03-18 14:34:02.949 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00337
2024-03-18 14:34:02.953 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.00276
2024-03-18 14:34:04.353 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.00308
2024-03-18 14:34:04.357 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.00275
2024-03-18 14:34:05.547 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00331
2024-03-18 14:34:05.551 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00272
2024-03-18 14:34:07.013 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00293
2024-03-18 14:34:07.017 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.00272
2024-03-18 14:34:08.159 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.0031
2024-03-18 14:34:08.163 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.0027
2024-03-18 14:34:09.543 | INFO | trainer:219 | Epoch: 49 | Validation loss: 0.00298
2024-03-18 14:34:09.549 | INFO | trainer:203 | Epoch: 49 | Training loss: 0.0027
2024-03-18 14:34:10.827 | INFO | trainer:219 | Epoch: 50 | Validation loss: 0.00299
2024-03-18 14:34:10.831 | INFO | trainer:203 | Epoch: 50 | Training loss: 0.00268
2024-03-18 14:34:11.826 | INFO | trainer:219 | Epoch: 51 | Validation loss: 0.00298
2024-03-18 14:34:11.830 | INFO | trainer:203 | Epoch: 51 | Training loss: 0.00271
2024-03-18 14:34:12.848 | INFO | trainer:219 | Epoch: 52 | Validation loss: 0.00289
2024-03-18 14:34:12.851 | INFO | trainer:203 | Epoch: 52 | Training loss: 0.00269
2024-03-18 14:34:13.806 | INFO | trainer:219 | Epoch: 53 | Validation loss: 0.00304
2024-03-18 14:34:13.810 | INFO | trainer:203 | Epoch: 53 | Training loss: 0.00269
2024-03-18 14:34:14.773 | INFO | trainer:219 | Epoch: 54 | Validation loss: 0.00292
2024-03-18 14:34:14.777 | INFO | trainer:203 | Epoch: 54 | Training loss: 0.00269
2024-03-18 14:34:15.704 | INFO | trainer:219 | Epoch: 55 | Validation loss: 0.00307
2024-03-18 14:34:15.707 | INFO | trainer:203 | Epoch: 55 | Training loss: 0.0027
2024-03-18 14:34:17.013 | INFO | trainer:219 | Epoch: 56 | Validation loss: 0.00295
2024-03-18 14:34:17.017 | INFO | trainer:203 | Epoch: 56 | Training loss: 0.00267
2024-03-18 14:34:18.700 | INFO | trainer:219 | Epoch: 57 | Validation loss: 0.00318
2024-03-18 14:34:18.704 | INFO | trainer:203 | Epoch: 57 | Training loss: 0.00264
2024-03-18 14:34:19.951 | INFO | trainer:219 | Epoch: 58 | Validation loss: 0.00305
2024-03-18 14:34:19.954 | INFO | trainer:203 | Epoch: 58 | Training loss: 0.00265
2024-03-18 14:34:21.721 | INFO | trainer:219 | Epoch: 59 | Validation loss: 0.00302
2024-03-18 14:34:21.725 | INFO | trainer:203 | Epoch: 59 | Training loss: 0.00264
2024-03-18 14:34:23.071 | INFO | trainer:219 | Epoch: 60 | Validation loss: 0.00292
2024-03-18 14:34:23.074 | INFO | trainer:203 | Epoch: 60 | Training loss: 0.00268
2024-03-18 14:34:24.568 | INFO | trainer:219 | Epoch: 61 | Validation loss: 0.00294
2024-03-18 14:34:24.576 | INFO | trainer:203 | Epoch: 61 | Training loss: 0.00264
2024-03-18 14:34:25.928 | INFO | trainer:219 | Epoch: 62 | Validation loss: 0.00299
2024-03-18 14:34:25.932 | INFO | trainer:203 | Epoch: 62 | Training loss: 0.0026
2024-03-18 14:34:27.150 | INFO | trainer:219 | Epoch: 63 | Validation loss: 0.00292
2024-03-18 14:34:27.154 | INFO | trainer:203 | Epoch: 63 | Training loss: 0.00264
2024-03-18 14:34:28.823 | INFO | trainer:219 | Epoch: 64 | Validation loss: 0.00293
2024-03-18 14:34:28.829 | INFO | trainer:203 | Epoch: 64 | Training loss: 0.00265
2024-03-18 14:34:30.037 | INFO | trainer:219 | Epoch: 65 | Validation loss: 0.003
2024-03-18 14:34:30.040 | INFO | trainer:203 | Epoch: 65 | Training loss: 0.00262
2024-03-18 14:34:31.701 | INFO | trainer:219 | Epoch: 66 | Validation loss: 0.00288
2024-03-18 14:34:31.709 | INFO | trainer:203 | Epoch: 66 | Training loss: 0.00265
2024-03-18 14:34:32.947 | INFO | trainer:219 | Epoch: 67 | Validation loss: 0.00289
2024-03-18 14:34:32.950 | INFO | trainer:203 | Epoch: 67 | Training loss: 0.00258
2024-03-18 14:34:34.576 | INFO | trainer:219 | Epoch: 68 | Validation loss: 0.00296
2024-03-18 14:34:34.579 | INFO | trainer:203 | Epoch: 68 | Training loss: 0.00262
2024-03-18 14:34:35.793 | INFO | trainer:219 | Epoch: 69 | Validation loss: 0.00304
2024-03-18 14:34:35.796 | INFO | trainer:203 | Epoch: 69 | Training loss: 0.00259
2024-03-18 14:34:37.154 | INFO | trainer:219 | Epoch: 70 | Validation loss: 0.00331
2024-03-18 14:34:37.158 | INFO | trainer:203 | Epoch: 70 | Training loss: 0.00254
2024-03-18 14:34:38.628 | INFO | trainer:219 | Epoch: 71 | Validation loss: 0.00305
2024-03-18 14:34:38.633 | INFO | trainer:203 | Epoch: 71 | Training loss: 0.00262
2024-03-18 14:34:39.860 | INFO | trainer:219 | Epoch: 72 | Validation loss: 0.00296
2024-03-18 14:34:39.863 | INFO | trainer:203 | Epoch: 72 | Training loss: 0.0026
2024-03-18 14:34:41.510 | INFO | trainer:219 | Epoch: 73 | Validation loss: 0.0033
2024-03-18 14:34:41.514 | INFO | trainer:203 | Epoch: 73 | Training loss: 0.00259
2024-03-18 14:34:42.759 | INFO | trainer:219 | Epoch: 74 | Validation loss: 0.00294
2024-03-18 14:34:42.763 | INFO | trainer:203 | Epoch: 74 | Training loss: 0.00257
2024-03-18 14:34:44.337 | INFO | trainer:219 | Epoch: 75 | Validation loss: 0.003
2024-03-18 14:34:44.344 | INFO | trainer:203 | Epoch: 75 | Training loss: 0.00253
2024-03-18 14:34:45.626 | INFO | trainer:219 | Epoch: 76 | Validation loss: 0.00291
2024-03-18 14:34:45.629 | INFO | trainer:203 | Epoch: 76 | Training loss: 0.00257
2024-03-18 14:34:47.133 | INFO | trainer:219 | Epoch: 77 | Validation loss: 0.00298
2024-03-18 14:34:47.137 | INFO | trainer:203 | Epoch: 77 | Training loss: 0.00252
2024-03-18 14:34:48.482 | INFO | trainer:219 | Epoch: 78 | Validation loss: 0.00293
2024-03-18 14:34:48.485 | INFO | trainer:203 | Epoch: 78 | Training loss: 0.00259
2024-03-18 14:34:49.725 | INFO | trainer:219 | Epoch: 79 | Validation loss: 0.00313
2024-03-18 14:34:49.729 | INFO | trainer:203 | Epoch: 79 | Training loss: 0.00253
2024-03-18 14:34:51.380 | INFO | trainer:219 | Epoch: 80 | Validation loss: 0.00296
2024-03-18 14:34:51.384 | INFO | trainer:203 | Epoch: 80 | Training loss: 0.00254
2024-03-18 14:34:52.408 | INFO | trainer:219 | Epoch: 81 | Validation loss: 0.00289
2024-03-18 14:34:52.412 | INFO | trainer:203 | Epoch: 81 | Training loss: 0.00252
2024-03-18 14:34:53.397 | INFO | trainer:219 | Epoch: 82 | Validation loss: 0.00304
2024-03-18 14:34:53.400 | INFO | trainer:203 | Epoch: 82 | Training loss: 0.00253
2024-03-18 14:34:54.428 | INFO | trainer:219 | Epoch: 83 | Validation loss: 0.00289
2024-03-18 14:34:54.432 | INFO | trainer:203 | Epoch: 83 | Training loss: 0.00251
2024-03-18 14:34:55.397 | INFO | trainer:219 | Epoch: 84 | Validation loss: 0.00298
2024-03-18 14:34:55.401 | INFO | trainer:203 | Epoch: 84 | Training loss: 0.00251
2024-03-18 14:34:56.519 | INFO | trainer:219 | Epoch: 85 | Validation loss: 0.00326
2024-03-18 14:34:56.523 | INFO | trainer:203 | Epoch: 85 | Training loss: 0.00254
2024-03-18 14:34:57.667 | INFO | trainer:219 | Epoch: 86 | Validation loss: 0.00294
2024-03-18 14:34:57.671 | INFO | trainer:203 | Epoch: 86 | Training loss: 0.00251
2024-03-18 14:34:58.867 | INFO | trainer:219 | Epoch: 87 | Validation loss: 0.00299
2024-03-18 14:34:58.871 | INFO | trainer:203 | Epoch: 87 | Training loss: 0.00248
2024-03-18 14:34:59.957 | INFO | trainer:219 | Epoch: 88 | Validation loss: 0.00305
2024-03-18 14:34:59.961 | INFO | trainer:203 | Epoch: 88 | Training loss: 0.00249
2024-03-18 14:35:01.110 | INFO | trainer:219 | Epoch: 89 | Validation loss: 0.00299
2024-03-18 14:35:01.114 | INFO | trainer:203 | Epoch: 89 | Training loss: 0.0025
2024-03-18 14:35:02.224 | INFO | trainer:219 | Epoch: 90 | Validation loss: 0.00305
2024-03-18 14:35:02.228 | INFO | trainer:203 | Epoch: 90 | Training loss: 0.00247
2024-03-18 14:35:03.347 | INFO | trainer:219 | Epoch: 91 | Validation loss: 0.00295
2024-03-18 14:35:03.350 | INFO | trainer:203 | Epoch: 91 | Training loss: 0.00244
2024-03-18 14:35:04.439 | INFO | trainer:219 | Epoch: 92 | Validation loss: 0.0031
2024-03-18 14:35:04.443 | INFO | trainer:203 | Epoch: 92 | Training loss: 0.00247
2024-03-18 14:35:05.530 | INFO | trainer:219 | Epoch: 93 | Validation loss: 0.00311
2024-03-18 14:35:05.534 | INFO | trainer:203 | Epoch: 93 | Training loss: 0.00246
2024-03-18 14:35:06.695 | INFO | trainer:219 | Epoch: 94 | Validation loss: 0.00296
2024-03-18 14:35:06.699 | INFO | trainer:203 | Epoch: 94 | Training loss: 0.00249
2024-03-18 14:35:07.767 | INFO | trainer:219 | Epoch: 95 | Validation loss: 0.00294
2024-03-18 14:35:07.771 | INFO | trainer:203 | Epoch: 95 | Training loss: 0.00245
2024-03-18 14:35:08.933 | INFO | trainer:219 | Epoch: 96 | Validation loss: 0.00322
2024-03-18 14:35:08.937 | INFO | trainer:203 | Epoch: 96 | Training loss: 0.00245
