2024-03-18 20:19:36.510 | INFO | train_model:125 | Creating dataloaders
2024-03-18 20:19:36.511 | INFO | train_model:151 | Splitting training data into a 80%-20% train/val split
2024-03-18 20:19:36.592 | INFO | train_model:279 | Starting pre_training
2024-03-18 20:19:40.814 | INFO | trainer:203 | Epoch: 8 | Training loss: 2.47e-05
2024-03-18 20:19:41.168 | INFO | trainer:219 | Epoch: 9 | Validation loss: 3.28e-05
2024-03-18 20:19:41.172 | INFO | trainer:203 | Epoch: 9 | Training loss: 2.37e-05
2024-03-18 20:19:41.414 | INFO | train_model:279 | Starting training
2024-03-18 20:19:41.507 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.0102
2024-03-18 20:19:41.772 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00593
2024-03-18 20:19:41.777 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.0048
2024-03-18 20:19:42.064 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.00634
2024-03-18 20:19:42.072 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00408
2024-03-18 20:19:42.360 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00571
2024-03-18 20:19:42.365 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.0039
2024-03-18 20:19:42.619 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00574
2024-03-18 20:19:42.623 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.00373
2024-03-18 20:19:42.868 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.00563
2024-03-18 20:19:42.872 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00378
2024-03-18 20:19:43.191 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.0056
2024-03-18 20:19:43.197 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00364
2024-03-18 20:19:43.495 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00561
2024-03-18 20:19:43.500 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00364
2024-03-18 20:19:43.794 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00555
2024-03-18 20:19:43.798 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00353
2024-03-18 20:19:44.090 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00551
2024-03-18 20:19:44.094 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00364
2024-03-18 20:19:44.348 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.0055
2024-03-18 20:19:44.354 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00363
2024-03-18 20:19:44.614 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00549
2024-03-18 20:19:44.618 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00357
2024-03-18 20:19:44.915 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00548
2024-03-18 20:19:44.921 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00357
2024-03-18 20:19:45.222 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00547
2024-03-18 20:19:45.226 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00359
2024-03-18 20:19:45.543 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00546
2024-03-18 20:19:45.553 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00359
2024-03-18 20:19:45.791 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00545
2024-03-18 20:19:45.796 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00355
2024-03-18 20:19:46.025 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00545
2024-03-18 20:19:46.048 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00359
2024-03-18 20:19:46.350 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00545
2024-03-18 20:19:46.357 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00356
2024-03-18 20:19:46.661 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00545
2024-03-18 20:19:46.665 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00356
2024-03-18 20:19:46.985 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00545
2024-03-18 20:19:46.992 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00362
2024-03-18 20:19:47.274 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00545
2024-03-18 20:19:47.280 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00359
2024-03-18 20:19:47.530 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00545
2024-03-18 20:19:47.534 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00351
2024-03-18 20:19:47.698 | INFO | train_model:378 | Starting stochastic weight averaging
2024-03-18 20:19:47.804 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00545
2024-03-18 20:19:48.127 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00875
2024-03-18 20:19:48.134 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.00579
2024-03-18 20:19:48.664 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.00565
2024-03-18 20:19:48.669 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00443
2024-03-18 20:19:49.003 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00569
2024-03-18 20:19:49.008 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.00396
2024-03-18 20:19:49.301 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00572
2024-03-18 20:19:49.307 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.0039
2024-03-18 20:19:49.652 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.0056
2024-03-18 20:19:49.656 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00383
2024-03-18 20:19:49.999 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.0056
2024-03-18 20:19:50.005 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00373
2024-03-18 20:19:50.348 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00563
2024-03-18 20:19:50.353 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00367
2024-03-18 20:19:50.640 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00558
2024-03-18 20:19:50.645 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00372
2024-03-18 20:19:50.928 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00547
2024-03-18 20:19:50.932 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00371
2024-03-18 20:19:51.187 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00574
2024-03-18 20:19:51.191 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00373
2024-03-18 20:19:51.468 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00546
2024-03-18 20:19:51.472 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00368
2024-03-18 20:19:51.731 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00531
2024-03-18 20:19:51.735 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00355
2024-03-18 20:19:52.151 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00572
2024-03-18 20:19:52.159 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00364
2024-03-18 20:19:52.463 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00536
2024-03-18 20:19:52.467 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00338
2024-03-18 20:19:52.758 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00568
2024-03-18 20:19:52.762 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.0032
2024-03-18 20:19:53.169 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00546
2024-03-18 20:19:53.173 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.0035
2024-03-18 20:19:53.419 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00518
2024-03-18 20:19:53.423 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00333
2024-03-18 20:19:53.711 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00528
2024-03-18 20:19:53.720 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00323
2024-03-18 20:19:54.178 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00593
2024-03-18 20:19:54.182 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00323
2024-03-18 20:19:54.451 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.0052
2024-03-18 20:19:54.457 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00348
2024-03-18 20:19:54.803 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00523
2024-03-18 20:19:54.807 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00313
2024-03-18 20:19:55.196 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.00513
2024-03-18 20:19:55.201 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.003
2024-03-18 20:19:55.497 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00544
2024-03-18 20:19:55.501 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.00324
2024-03-18 20:19:55.900 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.00511
2024-03-18 20:19:55.907 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.00314
2024-03-18 20:19:56.224 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00546
2024-03-18 20:19:56.230 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00303
2024-03-18 20:19:56.508 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00541
2024-03-18 20:19:56.514 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.003
2024-03-18 20:19:56.940 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.00503
2024-03-18 20:19:56.944 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00307
2024-03-18 20:19:57.241 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.0053
2024-03-18 20:19:57.245 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00304
2024-03-18 20:19:57.521 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00625
2024-03-18 20:19:57.529 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00254
2024-03-18 20:19:57.936 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00574
2024-03-18 20:19:57.943 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00287
2024-03-18 20:19:58.194 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00511
2024-03-18 20:19:58.199 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00311
2024-03-18 20:19:58.476 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00618
2024-03-18 20:19:58.485 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00307
2024-03-18 20:19:58.902 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00532
2024-03-18 20:19:58.906 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00308
2024-03-18 20:19:59.150 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00516
2024-03-18 20:19:59.155 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.0028
2024-03-18 20:19:59.426 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.0054
2024-03-18 20:19:59.431 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00263
2024-03-18 20:19:59.843 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00545
2024-03-18 20:19:59.847 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00248
2024-03-18 20:20:00.097 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00504
2024-03-18 20:20:00.101 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00237
2024-03-18 20:20:00.404 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00602
2024-03-18 20:20:00.412 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00238
2024-03-18 20:20:00.839 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00574
2024-03-18 20:20:00.843 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.0025
2024-03-18 20:20:01.120 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00552
2024-03-18 20:20:01.126 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00234
2024-03-18 20:20:01.429 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00557
2024-03-18 20:20:01.438 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.00245
2024-03-18 20:20:01.820 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00682
2024-03-18 20:20:01.825 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00253
2024-03-18 20:20:02.097 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00551
2024-03-18 20:20:02.101 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00267
2024-03-18 20:20:02.367 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00617
2024-03-18 20:20:02.371 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00234
2024-03-18 20:20:02.774 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00618
2024-03-18 20:20:02.778 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.00241
2024-03-18 20:20:03.026 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.00484
2024-03-18 20:20:03.031 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.00276
2024-03-18 20:20:03.319 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00469
2024-03-18 20:20:03.323 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00256
2024-03-18 20:20:03.750 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00524
2024-03-18 20:20:03.754 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.00225
2024-03-18 20:20:04.017 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.00519
2024-03-18 20:20:04.021 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.00224
